player_id,team,canonical_name,normalized_name,club,birth_date,provider,provider_player_id,source,match_confidence,status
algeria_rayan_ait_nouri,Algeria,Rayan Aït-Nouri,rayanaitnouri,Manchester City,"June 6, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
algeria_riyad_mahrez,Algeria,Riyad Mahrez,riyadmahrez,Al-Ahli,"February 21, 1991",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
algeria_samir_chergui,Algeria,Samir Chergui,samirchergui,Paris FC,"February 6, 1999",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
algeria_yacine_titraoui,Algeria,Yacine Titraoui,yacinetitraoui,Charleroi,"August 26, 2003",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
algeria_zineddine_belaid,Algeria,Zineddine Belaïd,zineddinebelaid,JS Kabylie,"March 20, 1999",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_alexis_mac_allister,Argentina,Alexis Mac Allister,alexismacallister,Liverpool,"December 24, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_cristian_romero,Argentina,Cristian Romero,cristianromero,Tottenham Hotspur,"April 27, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_emiliano_martinez,Argentina,Emiliano Martínez,emilianomartinez,Aston Villa,"September 2, 1992",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_enzo_fernandez,Argentina,Enzo Fernández,enzofernandez,Chelsea,"January 17, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_exequiel_palacios,Argentina,Exequiel Palacios,exequielpalacios,Bayer Leverkusen,"October 5, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_facundo_medina,Argentina,Facundo Medina,facundomedina,Marseille,"May 28, 1999",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_geronimo_rulli,Argentina,Gerónimo Rulli,geronimorulli,Marseille,"May 20, 1992",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_giovani_lo_celso,Argentina,Giovani Lo Celso,giovanilocelso,Real Betis,"April 9, 1996",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_giuliano_simeone,Argentina,Giuliano Simeone,giulianosimeone,Atlético Madrid,"December 18, 2002",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_gonzalo_montiel,Argentina,Gonzalo Montiel,gonzalomontiel,River Plate,"January 1, 1997",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_jose_manuel_lopez,Argentina,José Manuel López,josemanuellopez,Palmeiras,"December 6, 2000",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_juan_musso,Argentina,Juan Musso,juanmusso,Atlético Madrid,"May 6, 1994",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_julian_alvarez,Argentina,Julián Alvarez,julianalvarez,Atlético Madrid,"January 31, 2000",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_lautaro_martinez,Argentina,Lautaro Martínez,lautaromartinez,Inter Milan,"August 22, 1997",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_leandro_paredes,Argentina,Leandro Paredes,leandroparedes,Boca Juniors,"June 29, 1994",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_leonardo_balerdi,Argentina,Leonardo Balerdi,leonardobalerdi,Marseille,"January 26, 1999",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_lionel_messi,Argentina,Lionel Messi,lionelmessi,Inter Miami CF,"June 24, 1987",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_lisandro_martinez,Argentina,Lisandro Martínez,lisandromartinez,Manchester United,"January 18, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_nahuel_molina,Argentina,Nahuel Molina,nahuelmolina,Atlético Madrid,"April 6, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_nico_paz,Argentina,Nico Paz,nicopaz,Como,"September 8, 2004",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_nicolas_gonzalez,Argentina,Nicolás González,nicolasgonzalez,Atlético Madrid,"April 6, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_nicolas_otamendi,Argentina,Nicolás Otamendi,nicolasotamendi,Benfica,"February 12, 1988",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_nicolas_tagliafico,Argentina,Nicolás Tagliafico,nicolastagliafico,Lyon,"August 31, 1992",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_rodrigo_de_paul,Argentina,Rodrigo De Paul,rodrigodepaul,Inter Miami CF,"May 24, 1994",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_thiago_almada,Argentina,Thiago Almada,thiagoalmada,Atlético Madrid,"April 26, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
argentina_valentin_barco,Argentina,Valentín Barco,valentinbarco,Strasbourg,"July 23, 2004",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_aiden_o_neill,Australia,Aiden O'Neill,aidenoneill,New York City FC,"July 4, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_ajdin_hrustic,Australia,Ajdin Hrustic,ajdinhrustic,Heracles Almelo,"July 5, 1996",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_alessandro_circati,Australia,Alessandro Circati,alessandrocircati,Parma,"October 10, 2003",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_awer_mabil,Australia,Awer Mabil,awermabil,Castellón,"September 15, 1995",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_aziz_behich,Australia,Aziz Behich,azizbehich,Melbourne City,"December 16, 1990",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_cameron_burgess,Australia,Cameron Burgess,cameronburgess,Swansea City,"October 21, 1995",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_cammy_devlin,Australia,Cammy Devlin,cammydevlin,Heart of Midlothian,"June 7, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_connor_metcalfe,Australia,Connor Metcalfe,connormetcalfe,FC St. Pauli,"November 5, 1999",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_cristian_volpato,Australia,Cristian Volpato,cristianvolpato,Sassuolo,"November 15, 2003",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_harry_souttar,Australia,Harry Souttar,harrysouttar,Leicester City,"October 22, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_jackson_irvine,Australia,Jackson Irvine,jacksonirvine,FC St. Pauli,"March 7, 1993",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_jacob_italiano,Australia,Jacob Italiano,jacobitaliano,GAK,"July 30, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_jason_geria,Australia,Jason Geria,jasongeria,Albirex Niigata,"May 10, 1993",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_jordan_bos,Australia,Jordan Bos,jordanbos,Feyenoord,"October 29, 2002",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_kai_trewin,Australia,Kai Trewin,kaitrewin,New York City FC,"May 18, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_lucas_herrington,Australia,Lucas Herrington,lucasherrington,Colorado Rapids,"September 5, 2007",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_mathew_leckie,Australia,Mathew Leckie,mathewleckie,Melbourne City,"February 4, 1991",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_mathew_ryan,Australia,Mathew Ryan,mathewryan,Levante,"April 8, 1992",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_milos_degenek,Australia,Miloš Degenek,milosdegenek,APOEL,"April 28, 1994",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_mohamed_toure,Australia,Mohamed Touré,mohamedtoure,Norwich City,"March 26, 2004",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_nestory_irankunda,Australia,Nestory Irankunda,nestoryirankunda,Watford,"February 9, 2006",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_nishan_velupillay,Australia,Nishan Velupillay,nishanvelupillay,Melbourne Victory,"May 7, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_patrick_beach,Australia,Patrick Beach,patrickbeach,Melbourne City,"August 6, 2003",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_paul_izzo,Australia,Paul Izzo,paulizzo,Randers,"January 6, 1995",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_paul_okon_engstler,Australia,Paul Okon-Engstler,paulokonengstler,Sydney FC,"January 24, 2005",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
australia_tete_yengi,Australia,Tete Yengi,teteyengi,Machida Zelvia,"November 28, 2000",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_alessandro_schopf,Austria,Alessandro Schöpf,alessandroschopf,Wolfsberger AC,"February 7, 1994",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_alexander_prass,Austria,Alexander Prass,alexanderprass,TSG Hoffenheim,"May 26, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_alexander_schlager,Austria,Alexander Schlager,alexanderschlager,Red Bull Salzburg,"February 1, 1996",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_carney_chukwuemeka,Austria,Carney Chukwuemeka,carneychukwuemeka,Borussia Dortmund,"October 20, 2003",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_david_affengruber,Austria,David Affengruber,davidaffengruber,Elche,"March 19, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_david_alaba,Austria,David Alaba,davidalaba,Real Madrid,"June 24, 1992",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_florian_grillitsch,Austria,Florian Grillitsch,floriangrillitsch,Braga,"August 7, 1995",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_florian_wiegele,Austria,Florian Wiegele,florianwiegele,Viktoria Plzeň,"March 21, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_kevin_danso,Austria,Kevin Danso,kevindanso,Tottenham Hotspur,"September 19, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_konrad_laimer,Austria,Konrad Laimer,konradlaimer,Bayern Munich,"May 27, 1997",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_marcel_sabitzer,Austria,Marcel Sabitzer,marcelsabitzer,Borussia Dortmund,"March 17, 1994",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_marco_friedl,Austria,Marco Friedl,marcofriedl,Werder Bremen,"March 16, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_marko_arnautovic,Austria,Marko Arnautović,markoarnautovic,Red Star Belgrade,"April 19, 1989",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_michael_gregoritsch,Austria,Michael Gregoritsch,michaelgregoritsch,FC Augsburg,"April 18, 1994",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_michael_svoboda,Austria,Michael Svoboda,michaelsvoboda,Venezia,"October 15, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_nicolas_seiwald,Austria,Nicolas Seiwald,nicolasseiwald,RB Leipzig,"May 4, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_patrick_pentz,Austria,Patrick Pentz,patrickpentz,Brøndby,"January 2, 1997",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_patrick_wimmer,Austria,Patrick Wimmer,patrickwimmer,VfL Wolfsburg,"May 30, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_paul_wanner,Austria,Paul Wanner,paulwanner,PSV Eindhoven,"December 23, 2005",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_philipp_lienhart,Austria,Philipp Lienhart,philipplienhart,SC Freiburg,"July 11, 1996",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_phillipp_mwene,Austria,Phillipp Mwene,phillippmwene,Mainz 05,"January 29, 1994",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_romano_schmid,Austria,Romano Schmid,romanoschmid,Werder Bremen,"January 27, 2000",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_sasa_kalajdzic,Austria,Saša Kalajdžić,sasakalajdzic,LASK,"July 7, 1997",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_stefan_posch,Austria,Stefan Posch,stefanposch,Mainz 05,"May 14, 1997",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
austria_xaver_schlager,Austria,Xaver Schlager,xaverschlager,RB Leipzig,"September 28, 1997",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_alexis_saelemaekers,Belgium,Alexis Saelemaekers,alexissaelemaekers,Milan,"June 27, 1999",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_amadou_onana,Belgium,Amadou Onana,amadouonana,Aston Villa,"August 16, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_arthur_theate,Belgium,Arthur Theate,arthurtheate,Eintracht Frankfurt,"May 25, 2000",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_axel_witsel,Belgium,Axel Witsel,axelwitsel,Girona,"January 12, 1989",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_brandon_mechele,Belgium,Brandon Mechele,brandonmechele,Club Brugge,"January 28, 1993",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_charles_de_ketelaere,Belgium,Charles De Ketelaere,charlesdeketelaere,Atalanta,"March 10, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_diego_moreira,Belgium,Diego Moreira,diegomoreira,Strasbourg,"August 6, 2004",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_dodi_lukebakio,Belgium,Dodi Lukébakio,dodilukebakio,Benfica,"September 24, 1997",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_hans_vanaken,Belgium,Hans Vanaken,hansvanaken,Club Brugge,"August 24, 1992",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_joaquin_seys,Belgium,Joaquin Seys,joaquinseys,Club Brugge,"March 28, 2005",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_jeremy_doku,Belgium,Jérémy Doku,jeremydoku,Manchester City,"May 27, 2002",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_kevin_de_bruyne,Belgium,Kevin De Bruyne,kevindebruyne,Napoli,"June 28, 1991",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_koni_de_winter,Belgium,Koni De Winter,konidewinter,Milan,"June 12, 2002",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_leandro_trossard,Belgium,Leandro Trossard,leandrotrossard,Arsenal,"December 4, 1994",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_matias_fernandez_pardo,Belgium,Matias Fernandez-Pardo,matiasfernandezpardo,Lille,"February 3, 2005",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_maxim_de_cuyper,Belgium,Maxim De Cuyper,maximdecuyper,Brighton & Hove Albion,"December 22, 2000",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_mike_penders,Belgium,Mike Penders,mikependers,Strasbourg,"July 31, 2005",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_nathan_ngoy,Belgium,Nathan Ngoy,nathanngoy,Lille,"June 10, 2003",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_nicolas_raskin,Belgium,Nicolas Raskin,nicolasraskin,Rangers,"February 23, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_romelu_lukaku,Belgium,Romelu Lukaku,romelulukaku,Napoli,"May 13, 1993",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_senne_lammens,Belgium,Senne Lammens,sennelammens,Manchester United,"July 7, 2002",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_thibaut_courtois,Belgium,Thibaut Courtois,thibautcourtois,Real Madrid,"May 11, 1992",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_thomas_meunier,Belgium,Thomas Meunier,thomasmeunier,Lille,"September 12, 1991",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_timothy_castagne,Belgium,Timothy Castagne,timothycastagne,Fulham,"December 5, 1995",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_youri_tielemans,Belgium,Youri Tielemans,youritielemans,Aston Villa,"May 7, 1997",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
belgium_zeno_debast,Belgium,Zeno Debast,zenodebast,Sporting CP,"October 24, 2003",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
bosnia_and_herzegovina_amar_dedic,Bosnia and Herzegovina,Amar Dedić,amardedic,Benfica,"August 18, 2002",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
bosnia_and_herzegovina_amar_memic,Bosnia and Herzegovina,Amar Memić,amarmemic,Viktoria Plzeň,"January 20, 2001",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
bosnia_and_herzegovina_amir_hadziahmetovic,Bosnia and Herzegovina,Amir Hadžiahmetović,amirhadziahmetovic,Hull City,"March 8, 1997",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
bosnia_and_herzegovina_armin_gigovic,Bosnia and Herzegovina,Armin Gigović,armingigovic,Young Boys,"April 6, 2002",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
bosnia_and_herzegovina_benjamin_tahirovic,Bosnia and Herzegovina,Benjamin Tahirović,benjamintahirovic,Brøndby,"March 3, 2003",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
bosnia_and_herzegovina_dennis_hadzikadunic,Bosnia and Herzegovina,Dennis Hadžikadunić,dennishadzikadunic,Sampdoria,"July 9, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
bosnia_and_herzegovina_dzenis_burnic,Bosnia and Herzegovina,Dženis Burnić,dzenisburnic,Karlsruher SC,"May 22, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
bosnia_and_herzegovina_edin_dzeko,Bosnia and Herzegovina,Edin Džeko,edindzeko,Schalke 04,"March 17, 1986",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
bosnia_and_herzegovina_ermedin_demirovic,Bosnia and Herzegovina,Ermedin Demirović,ermedindemirovic,VfB Stuttgart,"March 25, 1998",,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1.0,canonical_squad_identity
